Date,Open,High,Low,Close,Adj Close,Volume
2011-07-18,27.379999,27.600000,27.000000,27.266666,24.720217,1672200
2011-07-19,27.486666,27.639999,27.266666,27.600000,25.022415,770200
2011-07-20,27.666666,27.799999,27.446667,27.639999,25.058685,714900
2011-07-21,27.873333,28.320000,27.840000,28.126667,25.499899,1001500
2011-07-22,28.126667,28.153334,27.826666,27.973333,25.360882,512500
2011-07-25,27.673334,27.866667,27.646667,27.746666,25.155384,970600
2011-07-26,27.693333,27.766666,27.386667,27.433332,24.871317,980400
2011-07-27,27.426666,27.639999,26.760000,26.793333,24.291086,1569600
2011-07-28,27.533333,28.606667,27.139999,27.273333,24.726248,2316300
2011-07-29,27.180000,27.353333,26.879999,26.926666,24.411964,1740700
2011-08-01,27.246666,27.246666,26.466667,26.646667,24.158121,1514700
2011-08-02,26.459999,26.686666,25.886667,25.886667,23.469095,1511700
2011-08-03,25.926666,26.193333,25.459999,25.973333,23.547670,1734000
2011-08-04,25.646667,25.860001,24.706667,24.780001,22.465776,2266000
2011-08-05,25.093334,25.160000,23.833334,24.406666,22.127306,2202400
2011-08-08,23.733334,24.080000,22.100000,22.120001,20.054203,4530000
2011-08-09,22.500000,23.773333,21.846666,23.753334,21.534996,4378900
2011-08-10,23.246666,23.480000,22.333334,22.373333,20.283875,4514400
2011-08-11,22.520000,24.713333,22.506666,24.293333,22.024563,4351200
2011-08-12,24.306667,24.833334,23.946667,24.100000,21.849287,2557600
2011-08-15,24.273333,24.566668,24.193333,24.566668,22.272367,2526700
2011-08-16,24.246666,24.600000,23.953333,24.106667,21.855326,2470800
2011-08-17,24.226667,24.420000,23.900000,24.200001,21.939943,3204300
2011-08-18,23.453333,23.893333,23.333334,23.546667,21.347626,3418600
2011-08-19,23.266666,24.166666,23.200001,23.493334,21.299278,2658400
2011-08-22,24.086666,24.113333,23.373333,23.586666,21.383886,2164000
2011-08-23,23.613333,24.440001,23.433332,24.406666,22.127306,2223000
2011-08-24,24.533333,24.973333,24.213333,24.959999,22.628971,1545400
2011-08-25,25.113333,25.360001,23.973333,24.219999,21.958078,1803900
2011-08-26,24.026667,24.486666,23.513334,24.353333,22.078951,2012100
2011-08-29,24.766666,25.360001,24.693333,25.306667,22.943260,1150500
2011-08-30,25.139999,25.366667,24.633333,25.180000,22.828426,1499500
2011-08-31,25.360001,25.713333,25.133333,25.473333,23.094368,2166000
2011-09-01,25.420000,25.486666,24.673334,24.680000,22.375118,2191500
2011-09-02,24.120001,24.473333,23.913334,23.913334,21.680052,1244500
2011-09-06,23.206667,23.593334,22.879999,23.540001,21.341581,2746000
2011-09-07,24.020000,24.866667,23.966667,24.833334,22.514133,1290300
2011-09-08,24.453333,24.799999,24.320000,24.373333,22.097094,1199500
2011-09-09,24.153334,24.313334,23.593334,23.826666,21.601475,1640500
2011-09-12,23.446667,24.146667,23.366667,24.139999,21.885553,1789500
2011-09-13,24.226667,24.546667,24.006666,24.313334,22.042696,1132300
2011-09-14,24.406666,24.746666,23.846666,24.473333,22.187750,1305600
2011-09-15,24.733334,24.780001,24.379999,24.600000,22.302591,1870300
2011-09-16,24.733334,25.093334,24.546667,24.780001,22.465776,2369400
2011-09-19,24.200001,24.406666,23.879999,24.180000,21.921818,1117000
2011-09-20,24.200001,24.493334,23.959999,23.986666,21.746538,1358200
2011-09-21,23.986666,24.106667,22.873333,22.879999,20.743223,1824600
2011-09-22,22.286667,23.053333,22.080000,22.959999,20.815748,4349800
2011-09-23,22.786667,23.240000,22.686666,22.873333,20.737175,2031600
2011-09-26,23.206667,23.546667,22.946667,23.500000,21.305321,2237700
2011-09-27,24.086666,24.246666,23.526667,23.686666,21.474552,1879000
2011-09-28,23.793333,23.860001,23.033333,23.033333,20.882235,1923000
2011-09-29,23.653334,23.886667,23.260000,23.853333,21.625656,2268000
2011-09-30,23.406666,23.719999,23.226667,23.240000,21.069605,1535500
2011-10-03,23.133333,23.666666,22.446667,22.480000,20.380575,2421100
2011-10-04,22.406666,23.180000,21.966667,23.113333,20.954769,3450000
2011-10-05,23.033333,23.853333,22.920000,23.746666,21.641300,2173800
2011-10-06,23.673334,24.480000,23.293333,24.379999,22.218485,2429700
2011-10-07,24.500000,24.646667,23.780001,23.799999,21.689911,2408100
2011-10-10,24.413334,24.986666,24.346666,24.973333,22.759218,1746700
2011-10-11,24.660000,25.180000,24.593334,24.846666,22.643782,1372900
2011-10-12,25.146667,25.646667,25.006666,25.366667,23.117680,1543200
2011-10-13,25.020000,25.120001,24.440001,25.006666,22.789595,2231200
2011-10-14,25.420000,25.760000,25.106667,25.666666,23.391075,1650700
2011-10-17,25.406666,25.480000,25.073334,25.106667,22.880732,2062200
2011-10-18,25.226667,26.146667,24.820000,25.980000,23.676636,2565400
2011-10-19,25.933332,26.186666,25.113333,25.186666,22.953634,2520900
2011-10-20,25.193333,26.000000,25.133333,25.920000,23.621952,1893600
2011-10-21,26.253334,26.733334,26.013334,26.533333,24.180912,2416600
2011-10-24,26.033333,27.040001,26.033333,26.906666,24.521141,1677900
2011-10-25,26.700001,26.719999,25.926666,25.986666,23.682713,1633500
2011-10-26,26.440001,26.740000,25.799999,26.533333,24.180912,2149000
2011-10-27,27.660000,28.133333,26.813334,27.219999,24.806696,4157700
2011-10-28,27.126667,27.773333,26.993334,27.713333,25.256292,2819500
2011-10-31,27.266666,27.973333,27.166666,27.286667,24.867455,3804000
2011-11-01,26.266666,27.106667,26.053333,26.313334,23.980412,4220700
2011-11-02,26.906666,27.546667,26.793333,27.400000,24.970743,2329800
2011-11-03,27.639999,27.760000,27.026667,27.673334,25.219830,2214000
2011-11-04,27.333334,27.826666,27.126667,27.733334,25.274523,1917700
2011-11-07,27.646667,28.180000,27.540001,28.139999,25.645128,2414400
2011-11-08,28.293333,28.433332,27.566668,28.400000,25.882082,2657700
2011-11-09,27.620001,27.906666,27.266666,27.320000,24.897829,2184600
2011-11-10,27.753334,27.986666,27.433332,27.780001,25.317049,2156800
2011-11-11,28.186666,28.559999,28.013334,28.226667,25.724113,1949200
2011-11-14,28.020000,28.366667,27.866667,28.166666,25.669430,1823700
2011-11-15,28.006666,28.693333,27.926666,28.459999,25.936758,1888300
2011-11-16,28.153334,28.486666,27.879999,27.906666,25.432486,2220700
2011-11-17,27.906666,28.240000,27.566668,27.706667,25.250214,2897400
2011-11-18,28.059999,28.133333,27.666666,28.040001,25.553999,2194500
2011-11-21,27.660000,27.740000,27.206667,27.559999,25.116554,1921000
2011-11-22,27.593334,27.846666,27.433332,27.520000,25.080101,1805400
2011-11-23,27.200001,27.200001,26.459999,26.533333,24.180912,2200800
2011-11-25,26.526667,27.066668,26.413334,26.453333,24.108004,1121100
2011-11-28,27.273333,27.500000,27.033333,27.299999,24.879597,1761100
2011-11-29,27.420000,27.646667,27.126667,27.386667,24.958586,2038800
2011-11-30,28.353333,28.500000,27.853333,28.393333,25.876005,3657400
2011-12-01,28.266666,28.513334,28.059999,28.379999,25.863848,1986900
2011-12-02,28.713333,29.066668,28.333334,28.413334,25.894230,1773000
2011-12-05,28.799999,29.006666,28.386667,28.760000,26.210163,2048400
2011-12-06,28.799999,29.340000,28.646667,29.160000,26.574701,1980400
2011-12-07,28.853333,29.139999,28.366667,29.040001,26.465336,2079300
2011-12-08,28.746666,28.786667,28.160000,28.213333,25.711960,1673800
2011-12-09,28.440001,28.853333,28.379999,28.773333,26.222317,1251000
2011-12-12,28.373333,28.833334,28.306667,28.666666,26.125099,2596000
2011-12-13,28.766666,28.860001,27.766666,27.959999,25.481091,2201100
2011-12-14,27.879999,28.353333,27.793333,28.200001,25.699818,2043400
2011-12-15,28.520000,28.533333,28.193333,28.233334,25.730192,1334500
2011-12-16,28.433332,28.473333,27.806667,28.093334,25.602604,2441800
2011-12-19,28.573334,28.753334,27.706667,27.740000,25.280588,2347000
2011-12-20,28.180000,28.473333,28.013334,28.306667,25.797022,4026700
2011-12-21,28.306667,28.546667,28.219999,28.406666,25.888149,3116800
2011-12-22,28.586666,28.806667,28.486666,28.666666,26.125099,1373200
2011-12-23,28.860001,29.066668,28.760000,29.006666,26.434961,871600
2011-12-27,28.993334,29.226667,28.946667,28.959999,26.392429,712800
2011-12-28,28.940001,29.000000,28.526667,28.533333,26.003595,1152300
2011-12-29,28.746666,29.273333,28.633333,29.113333,26.532160,1135000
2011-12-30,29.153334,29.200001,28.926666,28.926666,26.362055,763200
2012-01-03,29.486666,29.886667,29.093334,29.160000,26.574701,1912200
2012-01-04,29.059999,29.100000,28.680000,28.966667,26.507587,1235400
2012-01-05,28.793333,29.400000,28.459999,29.320000,26.830929,1914900
2012-01-06,29.333334,29.386667,28.940001,28.973333,26.513693,1963600
2012-01-09,28.940001,29.066668,28.766666,28.906666,26.452684,1013400
2012-01-10,29.286667,29.400000,29.093334,29.260000,26.776020,1869300
2012-01-11,29.093334,29.379999,29.000000,29.280001,26.794321,2394900
2012-01-12,29.346666,29.413334,29.126667,29.406666,26.910234,1581300
2012-01-13,29.106667,29.366667,28.806667,29.306667,26.818727,1135500
2012-01-17,29.386667,29.700001,29.206667,29.273333,26.788223,1058700
2012-01-18,29.306667,29.719999,29.153334,29.700001,27.178671,1563300
2012-01-19,29.666666,29.986666,29.500000,29.920000,27.379990,2121100
2012-01-20,29.886667,30.426666,29.840000,30.213333,27.648424,1992300
2012-01-23,30.226667,30.626667,30.219999,30.326666,27.752136,1467400
2012-01-24,30.093334,30.400000,29.966667,30.233334,27.666725,1631700
2012-01-25,30.126667,30.366667,29.959999,30.340000,27.764336,1228600
2012-01-26,30.446667,30.473333,29.886667,30.000000,27.453203,1822000
2012-01-27,29.853333,30.726667,29.813334,30.500000,27.910755,1994200
2012-01-30,30.146667,30.306667,29.706667,30.080000,27.526411,2002300
2012-01-31,30.193333,30.526667,30.173334,30.446667,27.861948,1720600
2012-02-01,30.733334,31.059999,30.500000,30.833334,28.215792,1964200
2012-02-02,30.900000,31.226667,30.686666,31.153334,28.508627,1520400
2012-02-03,31.440001,31.780001,31.340000,31.780001,29.082090,1263400
2012-02-06,31.606667,31.666666,31.213333,31.573334,28.892971,1435200
2012-02-07,31.333334,32.000000,31.233334,31.493334,28.819759,1423300
2012-02-08,31.453333,31.719999,31.213333,31.440001,28.770954,1813000
2012-02-09,31.513334,31.586666,30.879999,31.113333,28.472021,2088400
2012-02-10,30.900000,31.540001,30.840000,31.466667,28.795361,1563600
2012-02-13,31.646667,32.119999,31.600000,32.013332,29.295616,1889800
2012-02-14,31.853333,32.113335,31.686666,32.066666,29.344425,1985100
2012-02-15,32.180000,32.346668,31.786667,31.826666,29.124794,1920700
2012-02-16,31.826666,32.466667,31.753334,32.439999,29.686064,1305000
2012-02-17,32.540001,32.580002,32.293335,32.480000,29.722672,1419700
2012-02-21,32.613335,32.926666,32.459999,32.726665,29.948389,1480600
2012-02-22,32.660000,32.793335,32.320000,32.480000,29.722672,1152300
2012-02-23,32.439999,32.580002,32.320000,32.520000,29.759266,851200
2012-02-24,32.580002,32.766666,32.333332,32.533333,29.771471,749100
2012-02-27,32.433334,32.540001,31.973333,32.406666,29.655554,1513200
2012-02-28,32.520000,32.646667,32.273335,32.493332,29.734869,1126300
2012-02-29,32.599998,32.799999,32.266666,32.293335,29.551844,1312900
2012-03-01,32.326668,32.733334,32.299999,32.446667,29.692160,1341600
2012-03-02,32.386665,32.613335,32.313332,32.373333,29.625053,780600
2012-03-05,32.286667,32.820000,32.253334,32.793335,30.009396,1115200
2012-03-06,32.373333,32.446667,32.093334,32.119999,29.393225,1307700
2012-03-07,32.133335,32.259998,32.033333,32.200001,29.466440,857200
2012-03-08,32.426666,32.566666,32.119999,32.333332,29.588449,919500
2012-03-09,32.299999,32.666668,32.259998,32.513332,29.753164,757600
2012-03-12,32.599998,32.599998,32.313332,32.380001,29.631157,1011000
2012-03-13,32.526669,33.006668,32.393333,32.980000,30.180223,1500700
2012-03-14,32.926666,33.200001,32.799999,33.060001,30.253426,1149900
2012-03-15,33.033333,33.639999,33.000000,33.619999,30.765896,1318900
2012-03-16,33.779999,34.000000,33.439999,33.700001,30.839102,2623600
2012-03-19,33.619999,33.820000,33.433334,33.540001,30.692678,870700
2012-03-20,33.340000,33.693333,33.166668,33.593334,30.741488,1022100
2012-03-21,33.693333,33.799999,33.333332,33.386665,30.552361,874300
2012-03-22,33.186668,33.246666,32.873333,32.953335,30.155821,880500
2012-03-23,32.966667,33.139999,32.833332,33.040001,30.235123,930100
2012-03-26,33.266666,33.759998,33.266666,33.666668,30.808596,1377300
2012-03-27,33.693333,33.813332,33.513332,33.546665,30.698778,1050000
2012-03-28,33.513332,33.599998,33.193333,33.486668,30.643879,918600
2012-03-29,33.259998,33.306667,32.846668,33.093334,30.283926,1038600
2012-03-30,33.306667,33.360001,33.020000,33.233334,30.412052,1502500
2012-04-02,33.186668,33.693333,33.086666,33.473331,30.631660,1325700
2012-04-03,33.366665,33.439999,32.919998,33.266666,30.579594,1025400
2012-04-04,32.900002,32.980000,32.759998,32.806667,30.156744,1179300
2012-04-05,32.693333,32.866665,32.593334,32.720001,30.077072,870100
2012-04-09,32.226665,32.459999,32.099998,32.246666,29.641968,1360000
2012-04-10,32.166668,32.240002,31.866667,31.986666,29.402969,1750500
2012-04-11,32.386665,32.546665,32.259998,32.426666,29.807430,1191400
2012-04-12,32.426666,32.880001,32.273335,32.853333,30.199638,1406700
2012-04-13,32.726665,32.753334,32.353333,32.353333,29.740025,1020400
2012-04-16,32.580002,32.653332,32.220001,32.506668,29.880974,1114000
2012-04-17,32.653332,33.126667,32.633335,33.020000,30.352839,941400
2012-04-18,32.860001,33.020000,32.639999,32.846668,30.193508,720600
2012-04-19,32.946667,33.006668,32.240002,32.419998,29.801300,1353700
2012-04-20,32.506668,32.806667,32.393333,32.419998,29.801300,762600
2012-04-23,32.066666,32.259998,31.933332,32.206665,29.605202,877600
2012-04-24,32.253334,32.653332,32.133335,32.593334,29.960636,920500
2012-04-25,31.940001,32.433334,31.353333,32.026669,29.439747,3334200
2012-04-26,32.446667,32.633335,31.799999,32.433334,29.813559,2197300
2012-04-27,32.580002,32.833332,32.493332,32.726665,30.083200,2218600
2012-04-30,32.653332,32.726665,32.333332,32.473331,29.850328,1728000
2012-05-01,32.486668,33.146667,32.486668,32.626667,29.991276,1813200
2012-05-02,32.480000,32.546665,32.013332,32.453335,29.831947,1418800
2012-05-03,32.386665,32.506668,32.093334,32.180000,29.580694,1346700
2012-05-04,32.000000,32.086666,31.673334,31.706667,29.145597,1213200
2012-05-07,31.586666,32.006668,31.580000,31.906666,29.329433,1055200
2012-05-08,31.666666,32.193333,31.573334,32.119999,29.525532,1813600
2012-05-09,31.793333,32.080002,31.593334,31.740000,29.176229,1557100
2012-05-10,32.099998,32.326668,31.940001,31.993334,29.409103,1414800
2012-05-11,31.700001,32.320000,31.586666,32.139999,29.543919,1292400
2012-05-14,31.746666,31.993334,31.433332,31.740000,29.176229,1606900
2012-05-15,31.719999,31.746666,31.280001,31.326666,28.796288,866800
2012-05-16,31.533333,31.573334,30.900000,30.900000,28.404085,1368300
2012-05-17,30.920000,31.020000,30.473333,30.500000,28.036394,1292700
2012-05-18,30.653334,30.846666,30.253334,30.333334,27.883186,1470400
2012-05-21,30.333334,30.799999,30.106667,30.780001,28.293777,1295200
2012-05-22,30.793333,31.080000,30.620001,30.853333,28.361185,1274700
2012-05-23,30.639999,31.040001,30.260000,30.966667,28.465363,1587900
2012-05-24,30.826666,31.379999,30.673334,31.379999,28.845304,1526500
2012-05-25,31.320000,31.333334,30.920000,30.980000,28.477621,692700
2012-05-29,31.233334,31.333334,30.853333,31.059999,28.551155,976900
2012-05-30,30.826666,30.866667,30.559999,30.773333,28.287643,1221700
2012-05-31,30.813334,31.346666,30.533333,31.106667,28.594051,1948800
2012-06-01,30.593334,30.706667,30.360001,30.373333,27.919952,1487700
2012-06-04,30.413334,30.580000,30.080000,30.193333,27.754494,1353100
2012-06-05,30.059999,30.799999,30.059999,30.673334,28.195723,1148800
2012-06-06,30.886667,31.453333,30.753334,31.453333,28.912724,1121800
2012-06-07,31.559999,32.133335,31.446667,31.513334,28.967871,1118400
2012-06-08,31.340000,31.666666,31.219999,31.666666,29.108820,925200
2012-06-11,31.959999,32.000000,31.526667,31.559999,29.010769,1623000
2012-06-12,31.613333,31.900000,31.533333,31.893333,29.317183,1622400
2012-06-13,31.799999,32.006668,31.466667,31.546667,28.998512,899200
2012-06-14,31.620001,32.139999,31.620001,31.986666,29.402969,870900
2012-06-15,32.173332,32.286667,31.953333,32.213333,29.611340,1611300
2012-06-18,32.126667,32.939999,32.013332,32.840000,30.187382,2011600
2012-06-19,33.006668,33.393333,32.966667,33.213333,30.530560,1417600
2012-06-20,33.160000,33.386665,32.813332,33.040001,30.371222,1108900
2012-06-21,33.139999,33.246666,32.386665,32.446667,29.825817,1016100
2012-06-22,32.653332,32.733334,32.426666,32.520000,29.893229,1142100
2012-06-25,32.213333,32.313332,31.893333,32.220001,29.617460,935400
2012-06-26,32.266666,32.560001,32.106667,32.426666,29.807430,891700
2012-06-27,32.526669,33.040001,32.306667,32.933334,30.273170,1147000
2012-06-28,32.646667,33.086666,32.400002,33.066666,30.395733,1102200
2012-06-29,33.799999,33.853333,33.373333,33.700001,30.977922,1445100
2012-07-02,33.900002,33.966667,33.566666,33.826668,31.094345,946500
2012-07-03,33.726665,34.253334,33.613335,34.240002,31.614500,325800
2012-07-05,34.040001,34.320000,33.860001,34.139999,31.522158,1064800
2012-07-06,33.826668,34.033333,33.646667,33.926666,31.325180,664200
2012-07-09,33.919998,33.980000,33.686668,33.866665,31.269775,822600
2012-07-10,34.000000,34.226665,33.660000,33.779999,31.189751,573300
2012-07-11,33.860001,34.160000,33.686668,34.046665,31.435972,674200
2012-07-12,33.846668,33.986668,33.580002,33.826668,31.232845,694500
2012-07-13,33.959999,34.599998,33.933334,34.599998,31.946880,577500
2012-07-16,34.593334,34.660000,34.266666,34.326668,31.694500,724000
2012-07-17,34.446667,34.446667,33.946667,34.386665,31.749893,988200
2012-07-18,34.266666,34.646667,34.259998,34.586666,31.934574,943600
2012-07-19,34.619999,34.666668,34.353333,34.386665,31.749893,870000
2012-07-20,34.160000,34.333332,34.066666,34.126667,31.509844,923100
2012-07-23,33.733334,34.066666,33.506668,33.880001,31.282099,664200
